word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
followed,12,161,1.23e-06,1.866e-05,0.065653
proposal,10,134,1.02e-06,1.553e-05,0.065734
difference,11,147,1.12e-06,1.704e-05,0.065913
who,302,4035,3.083e-05,0.00046766,0.065926
fornavn,37,494,3.78e-06,5.725e-05,0.065974
fixed,12,160,1.23e-06,1.854e-05,0.066063
prize,16,213,1.63e-06,2.469e-05,0.066166
someone,27,359,2.76e-06,4.161e-05,0.066247
while,78,1034,7.96e-06,0.00011984,0.066446
there,319,4219,3.257e-05,0.00048898,0.0666
until,49,646,5e-06,7.487e-05,0.066813
most,134,1758,1.368e-05,0.00020375,0.06714
many,160,2097,1.633e-05,0.00024304,0.067208
were,202,2643,2.062e-05,0.00030633,0.067321
kildekoden,18,234,1.84e-06,2.712e-05,0.067757
turned,11,143,1.12e-06,1.657e-05,0.067757
fact,32,416,3.27e-06,4.821e-05,0.067757
others,39,507,3.98e-06,5.876e-05,0.067757
him,60,779,6.13e-06,9.029e-05,0.067844
same,133,1724,1.358e-05,0.00019981,0.067953
where,161,2084,1.644e-05,0.00024154,0.068049
provide,26,336,2.65e-06,3.894e-05,0.06816
immediately,12,155,1.23e-06,1.796e-05,0.068194
without,73,939,7.45e-06,0.00010883,0.068478
changed,12,154,1.23e-06,1.785e-05,0.068637
increase,22,281,2.25e-06,3.257e-05,0.068962
websites,11,140,1.12e-06,1.623e-05,0.069209
advantage,11,140,1.12e-06,1.623e-05,0.069209
comes,39,495,3.98e-06,5.737e-05,0.069399
read,86,1089,8.78e-06,0.00012622,0.069561
accident,11,139,1.12e-06,1.611e-05,0.069707
have,761,9607,7.769e-05,0.00111346,0.069774
written,27,340,2.76e-06,3.941e-05,0.069949
involved,16,201,1.63e-06,2.33e-05,0.070116
can,482,6043,4.921e-05,0.00070039,0.070257
treatment,27,338,2.76e-06,3.917e-05,0.070363
plane,10,125,1.02e-06,1.449e-05,0.070467
greater,12,150,1.23e-06,1.739e-05,0.070467
previous,18,222,1.84e-06,2.573e-05,0.071419
sammenslutningen,10,123,1.02e-06,1.426e-05,0.071613
usually,25,307,2.55e-06,3.558e-05,0.07173
workers,18,221,1.84e-06,2.561e-05,0.071742
bath,23,282,2.35e-06,3.268e-05,0.071841
audience,12,147,1.23e-06,1.704e-05,0.071905
he,492,6007,5.023e-05,0.00069621,0.072145
despite,10,122,1.02e-06,1.414e-05,0.0722
his,198,2413,2.021e-05,0.00027967,0.072278
verdien,300,3653,3.063e-05,0.00042338,0.072338
released,12,146,1.23e-06,1.692e-05,0.072398
overview,14,170,1.43e-06,1.97e-05,0.07254
tip,20,242,2.04e-06,2.805e-05,0.072797
launched,10,121,1.02e-06,1.402e-05,0.072797
money,62,750,6.33e-06,8.693e-05,0.072816
either,22,266,2.25e-06,3.083e-05,0.072851
provided,16,193,1.63e-06,2.237e-05,0.073023
battery,10,120,1.02e-06,1.391e-05,0.073403
recently,11,132,1.12e-06,1.53e-05,0.073403
maximum,10,120,1.02e-06,1.391e-05,0.073403
serious,15,180,1.53e-06,2.086e-05,0.073403
healthy,10,120,1.02e-06,1.391e-05,0.073403
item,30,359,3.06e-06,4.161e-05,0.073608
players,23,275,2.35e-06,3.187e-05,0.07367
about,347,4148,3.543e-05,0.00048076,0.073686
clear,36,429,3.68e-06,4.972e-05,0.073917
told,21,250,2.14e-06,2.898e-05,0.07399
recommended,10,119,1.02e-06,1.379e-05,0.07402
well,161,1915,1.644e-05,0.00022195,0.074055
activities,31,368,3.16e-06,4.265e-05,0.074201
almost,36,427,3.68e-06,4.949e-05,0.074263
everyone,36,426,3.68e-06,4.937e-05,0.074437
