word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
ydeevnen,14,53,1.42e-06,5.93e-06,0.239725
guarantee,14,53,1.42e-06,5.93e-06,0.239725
entusiasme,28,106,2.85e-06,1.187e-05,0.239725
indbakke,49,185,4.98e-06,2.071e-05,0.240373
label,43,162,4.37e-06,1.814e-05,0.240888
mærk,33,124,3.35e-06,1.388e-05,0.24152
udkig,192,720,1.951e-05,8.061e-05,0.242008
certifikatet,12,45,1.22e-06,5.04e-06,0.242008
elevatorer,12,45,1.22e-06,5.04e-06,0.242008
fangen,11,41,1.12e-06,4.59e-06,0.243484
eøf,22,82,2.24e-06,9.18e-06,0.243484
indlysende,86,318,8.74e-06,3.56e-05,0.245433
kappen,13,48,1.32e-06,5.37e-06,0.245789
agency,40,146,4.06e-06,1.635e-05,0.248638
gambling,20,73,2.03e-06,8.17e-06,0.248638
claude,37,135,3.76e-06,1.511e-05,0.24873
å,302,1100,3.069e-05,0.00012316,0.249158
retsgrundlag,11,40,1.12e-06,4.48e-06,0.249571
stilken,11,40,1.12e-06,4.48e-06,0.249571
produktlinje,19,69,1.93e-06,7.73e-06,0.2499
tilladelsen,19,69,1.93e-06,7.73e-06,0.2499
videreuddannelse,27,98,2.74e-06,1.097e-05,0.250034
trofæ,16,58,1.63e-06,6.49e-06,0.250353
ve,204,739,2.073e-05,8.274e-05,0.250522
ære,284,1027,2.886e-05,0.00011498,0.250962
piske,20,72,2.03e-06,8.06e-06,0.252092
gymnasielærer,10,36,1.02e-06,4.03e-06,0.252092
anklagen,15,54,1.52e-06,6.05e-06,0.252092
increased,10,36,1.02e-06,4.03e-06,0.252092
card,75,269,7.62e-06,3.012e-05,0.253029
beast,12,43,1.22e-06,4.81e-06,0.253264
visninger,43,154,4.37e-06,1.724e-05,0.253401
siddepladser,30,107,3.05e-06,1.198e-05,0.254448
indlæsning,11,39,1.12e-06,4.37e-06,0.25597
pan,74,262,7.52e-06,2.933e-05,0.256325
lære,1260,4458,0.00012803,0.00049913,0.256502
skråninger,15,53,1.52e-06,5.93e-06,0.256848
elskere,15,53,1.52e-06,5.93e-06,0.256848
fødselsdagen,17,60,1.73e-06,6.72e-06,0.257133
klassificering,19,67,1.93e-06,7.5e-06,0.257359
okay,345,1209,3.506e-05,0.00013536,0.258973
duck,10,35,1.02e-06,3.92e-06,0.259294
årsdagen,18,63,1.83e-06,7.05e-06,0.259294
anklageren,36,126,3.66e-06,1.411e-05,0.259294
