word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
framställa,102,22,8.83e-06,1.99e-06,4.437666
jo,839,181,7.267e-05,1.638e-05,4.436704
konstaterade,171,37,1.481e-05,3.35e-06,4.423555
samverkan,323,70,2.798e-05,6.33e-06,4.416534
framöver,558,121,4.833e-05,1.095e-05,4.413935
legat,304,66,2.633e-05,5.97e-06,4.408661
fullmäktige,46,10,3.98e-06,9e-07,4.40286
skilda,207,45,1.793e-05,4.07e-06,4.40286
tillkom,46,10,3.98e-06,9e-07,4.40286
kuriosa,46,10,3.98e-06,9e-07,4.40286
samhörighet,46,10,3.98e-06,9e-07,4.40286
läsvärd,55,12,4.76e-06,1.09e-06,4.386908
kurator,55,12,4.76e-06,1.09e-06,4.386908
anor,87,19,7.54e-06,1.72e-06,4.38271
underligt,73,16,6.32e-06,1.45e-06,4.366967
enklast,114,25,9.87e-06,2.26e-06,4.364575
verksamma,386,85,3.343e-05,7.69e-06,4.346558
fortsättningsvis,59,13,5.11e-06,1.18e-06,4.343959
man,62920,13874,0.00544986,0.00125551,4.340743
poliserna,68,15,5.89e-06,1.36e-06,4.339051
tillvaron,145,32,1.256e-05,2.9e-06,4.337057
märkligt,335,74,2.902e-05,6.7e-06,4.333015
appartment,45,10,3.9e-06,9e-07,4.307146
brandskyddet,63,14,5.46e-06,1.27e-06,4.307146
vintertid,45,10,3.9e-06,9e-07,4.307146
regi,180,40,1.559e-05,3.62e-06,4.307146
arbetssätt,126,28,1.091e-05,2.53e-06,4.307146
tecknas,45,10,3.9e-06,9e-07,4.307146
inombords,45,10,3.9e-06,9e-07,4.307146
framfört,54,12,4.68e-06,1.09e-06,4.307146
facit,99,22,8.57e-06,1.99e-06,4.307146
personerna,229,51,1.984e-05,4.62e-06,4.297762
resmål,130,29,1.126e-05,2.62e-06,4.290644
casinon,143,32,1.239e-05,2.9e-06,4.277235
julbord,67,15,5.8e-06,1.36e-06,4.275241
skolverket,125,28,1.083e-05,2.53e-06,4.272962
gångna,116,26,1.005e-05,2.35e-06,4.270333
mottog,58,13,5.02e-06,1.18e-06,4.270333
medför,307,69,2.659e-05,6.24e-06,4.258595
visningen,71,16,6.15e-06,1.45e-06,4.247325
spar,71,16,6.15e-06,1.45e-06,4.247325
stadskärnan,62,14,5.37e-06,1.27e-06,4.238779
kvart,146,33,1.265e-05,2.99e-06,4.234635
tänkta,84,19,7.28e-06,1.72e-06,4.231582
klassas,84,19,7.28e-06,1.72e-06,4.231582
kunskaperna,53,12,4.59e-06,1.09e-06,4.227384
avtryck,75,17,6.5e-06,1.54e-06,4.222692
försäkra,194,44,1.68e-05,3.98e-06,4.220133
skiter,88,20,7.62e-06,1.81e-06,4.211432
atarax,44,10,3.81e-06,9e-07,4.211432
tvångsvård,44,10,3.81e-06,9e-07,4.211432
avgjordes,44,10,3.81e-06,9e-07,4.211432
uppväxt,145,33,1.256e-05,2.99e-06,4.205631
samhälleliga,123,28,1.065e-05,2.53e-06,4.204595
anordna,79,18,6.84e-06,1.63e-06,4.200797
stämma,250,57,2.165e-05,5.16e-06,4.197998
påfrestningar,57,13,4.94e-06,1.18e-06,4.196706
sträck,70,16,6.06e-06,1.45e-06,4.187503
förser,70,16,6.06e-06,1.45e-06,4.187503
skärpt,48,11,4.16e-06,1e-06,4.176626
utförda,61,14,5.28e-06,1.27e-06,4.170411
sovjet,74,17,6.41e-06,1.54e-06,4.16639
jäkla,174,40,1.507e-05,3.62e-06,4.163574
illegala,100,23,8.66e-06,2.08e-06,4.161494
dimensionering,252,58,2.183e-05,5.25e-06,4.158624
ide,65,15,5.63e-06,1.36e-06,4.147622
faktisk,52,12,4.5e-06,1.09e-06,4.147622
farten,134,31,1.161e-05,2.81e-06,4.13733
synsätt,121,28,1.048e-05,2.53e-06,4.136228
posted,272,63,2.356e-05,5.7e-06,4.132429
rumalaya,69,16,5.98e-06,1.45e-06,4.127682
synpunkt,56,13,4.85e-06,1.18e-06,4.12308
koll,646,150,5.595e-05,1.357e-05,4.122098
sept,43,10,3.72e-06,9e-07,4.115717
spegla,43,10,3.72e-06,9e-07,4.115717
plantan,43,10,3.72e-06,9e-07,4.115717
klarat,206,48,1.784e-05,4.34e-06,4.107741
präglas,180,42,1.559e-05,3.8e-06,4.102044
förvaltningsrätten,60,14,5.2e-06,1.27e-06,4.102044
tavlan,90,21,7.8e-06,1.9e-06,4.102044
ända,805,188,6.973e-05,1.701e-05,4.098407
utanförskap,94,22,8.14e-06,1.99e-06,4.089613
påbörja,111,26,9.61e-06,2.35e-06,4.086267
trygga,222,52,1.923e-05,4.71e-06,4.086267
applikationen,64,15,5.54e-06,1.36e-06,4.083812
utgiven,136,32,1.178e-05,2.9e-06,4.06786
rikligt,72,17,6.24e-06,1.54e-06,4.053784
syntes,127,30,1.1e-05,2.71e-06,4.051908
kompetenser,55,13,4.76e-06,1.18e-06,4.049453
faciliteterna,114,27,9.87e-06,2.44e-06,4.041273
häpna,59,14,5.11e-06,1.27e-06,4.033676
ställda,63,15,5.46e-06,1.36e-06,4.020003
gärna,3769,899,0.00032645,8.135e-05,4.012763
kärlkramp,46,11,3.98e-06,1e-06,4.0026
förbundets,96,23,8.32e-06,2.08e-06,3.995034
löpande,250,60,2.165e-05,5.43e-06,3.988098
styrd,50,12,4.33e-06,1.09e-06,3.988098
samverkar,79,19,6.84e-06,1.72e-06,3.979702
förr,752,181,6.514e-05,1.638e-05,3.976641
storslagen,54,13,4.68e-06,1.18e-06,3.975827
pricka,54,13,4.68e-06,1.18e-06,3.975827
nyttiga,83,20,7.19e-06,1.81e-06,3.972146
mobilen,410,99,3.551e-05,8.96e-06,3.963928
pepp,62,15,5.37e-06,1.36e-06,3.956193
grundlagen,66,16,5.72e-06,1.45e-06,3.948217
