word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
sih,10,75,1.01e-06,9.73e-06,0.104194
except,10,75,1.01e-06,9.73e-06,0.104194
aðalfundinum,18,134,1.83e-06,1.739e-05,0.104971
italian,16,119,1.62e-06,1.544e-05,0.105069
prices,10,74,1.01e-06,9.6e-06,0.105602
taken,33,244,3.35e-06,3.166e-05,0.105688
meðlima,46,340,4.66e-06,4.412e-05,0.105726
dalir,25,184,2.53e-06,2.387e-05,0.106176
gengiđ,14,103,1.42e-06,1.336e-05,0.106217
months,20,147,2.03e-06,1.907e-05,0.10632
daughter,18,132,1.83e-06,1.713e-05,0.106562
helltu,17,124,1.72e-06,1.609e-05,0.107135
annađ,66,480,6.69e-06,6.228e-05,0.10745
addition,18,130,1.83e-06,1.687e-05,0.108201
month,19,137,1.93e-06,1.778e-05,0.108377
međ,1149,8258,0.0001165,0.0010715,0.10873
sagđi,74,529,7.5e-06,6.864e-05,0.109315
east,44,312,4.46e-06,4.048e-05,0.110205
expected,13,92,1.32e-06,1.194e-05,0.110423
who,336,2377,3.407e-05,0.00030842,0.110462
hingađ,17,120,1.72e-06,1.557e-05,0.110706
pennsylvaníu,10,70,1.01e-06,9.08e-06,0.111636
xxxx,13,91,1.32e-06,1.181e-05,0.111636
playing,15,105,1.52e-06,1.362e-05,0.111636
vefsetri,32,224,3.24e-06,2.906e-05,0.111636
billion,11,77,1.12e-06,9.99e-06,0.111636
relationship,20,139,2.03e-06,1.804e-05,0.112439
page,122,845,1.237e-05,0.00010964,0.112825
dagblaðinu,13,90,1.32e-06,1.168e-05,0.112877
members,38,263,3.85e-06,3.413e-05,0.11291
waste,12,83,1.22e-06,1.077e-05,0.112981
vefs,14,96,1.42e-06,1.246e-05,0.113962
hafiđ,14,96,1.42e-06,1.246e-05,0.113962
agency,22,150,2.23e-06,1.946e-05,0.114613
due,37,252,3.75e-06,3.27e-05,0.114737
aðildarríkjunum,15,102,1.52e-06,1.323e-05,0.11492
iris,10,68,1.01e-06,8.82e-06,0.11492
likely,15,102,1.52e-06,1.323e-05,0.11492
síđasta,53,358,5.37e-06,4.645e-05,0.11569
sluts,28,189,2.84e-06,2.452e-05,0.115771
partí,24,162,2.43e-06,2.102e-05,0.115771
gerđi,26,175,2.64e-06,2.271e-05,0.116102
markaðinum,55,370,5.58e-06,4.801e-05,0.116162
he,203,1365,2.058e-05,0.00017711,0.116216
fariđ,45,302,4.56e-06,3.919e-05,0.116442
second,59,395,5.98e-06,5.125e-05,0.116723
samkomunni,16,107,1.62e-06,1.388e-05,0.116853
tiltæk,28,187,2.84e-06,2.426e-05,0.117009
country,82,546,8.31e-06,7.085e-05,0.117361
ađeins,85,565,8.62e-06,7.331e-05,0.117564
