word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
feb,110,23,1.123e-05,2.71e-06,4.147932
basis,224,47,2.287e-05,5.53e-06,4.133491
formiddag,209,44,2.134e-05,5.18e-06,4.119651
pay,57,12,5.82e-06,1.41e-06,4.119651
åsyn,123,26,1.256e-05,3.06e-06,4.102972
markeringen,52,11,5.31e-06,1.29e-06,4.09994
term,52,11,5.31e-06,1.29e-06,4.09994
klokkeslett,85,18,8.68e-06,2.12e-06,4.095559
lød,66,14,6.74e-06,1.65e-06,4.088676
napoléon,66,14,6.74e-06,1.65e-06,4.088676
bemerket,80,17,8.17e-06,2e-06,4.081388
sokn,80,17,8.17e-06,2e-06,4.081388
personellet,47,10,4.8e-06,1.18e-06,4.076286
kjørende,47,10,4.8e-06,1.18e-06,4.076286
fu,61,13,6.23e-06,1.53e-06,4.069615
spring,117,25,1.194e-05,2.94e-06,4.05894
kilde,6371,1365,0.00065041,0.00016067,4.048012
back,224,48,2.287e-05,5.65e-06,4.047376
jobbes,84,18,8.58e-06,2.12e-06,4.047376
utenlands,70,15,7.15e-06,1.77e-06,4.047376
enhetlig,56,12,5.72e-06,1.41e-06,4.047376
påfyll,70,15,7.15e-06,1.77e-06,4.047376
sommersolen,70,15,7.15e-06,1.77e-06,4.047376
sokkel,121,26,1.235e-05,3.06e-06,4.036257
pm,172,37,1.756e-05,4.36e-06,4.031749
eksponere,79,17,8.07e-06,2e-06,4.03037
offentlighet,79,17,8.07e-06,2e-06,4.03037
bambus,79,17,8.07e-06,2e-06,4.03037
herunder,352,76,3.594e-05,8.95e-06,4.016945
buy,74,16,7.55e-06,1.88e-06,4.011239
møteplass,74,16,7.55e-06,1.88e-06,4.011239
him,60,13,6.13e-06,1.53e-06,4.0029
jo,6027,1306,0.00061529,0.00015373,4.00244
adferd,106,23,1.082e-05,2.71e-06,3.997098
visstnok,152,33,1.552e-05,3.88e-06,3.994813
government,69,15,7.04e-06,1.77e-06,3.989557
effects,46,10,4.7e-06,1.18e-06,3.989557
aka,46,10,4.7e-06,1.18e-06,3.989557
