word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
hverjar,251,34,2.545e-05,4.41e-06,5.768968
mæti,118,16,1.196e-05,2.08e-06,5.763222
lífskjör,81,11,8.21e-06,1.43e-06,5.754341
brynja,81,11,8.21e-06,1.43e-06,5.754341
kæmist,81,11,8.21e-06,1.43e-06,5.754341
deildarstjóri,81,11,8.21e-06,1.43e-06,5.754341
fremsta,154,21,1.562e-05,2.72e-06,5.730661
ekta,110,15,1.115e-05,1.95e-06,5.730661
umfjöllunar,205,28,2.079e-05,3.63e-06,5.721358
samstundis,124,17,1.257e-05,2.21e-06,5.700016
stjórnarformaður,131,18,1.328e-05,2.34e-06,5.687247
bilbao,109,15,1.105e-05,1.95e-06,5.678564
takist,138,19,1.399e-05,2.47e-06,5.675822
snertið,196,27,1.987e-05,3.5e-06,5.672776
guðnason,87,12,8.82e-06,1.56e-06,5.66554
sýning,282,39,2.859e-05,5.06e-06,5.650512
leggst,166,23,1.683e-05,2.98e-06,5.640058
yndislegt,101,14,1.024e-05,1.82e-06,5.637631
vikið,302,42,3.062e-05,5.45e-06,5.619025
þroskaður,287,40,2.91e-05,5.19e-06,5.606931
gjarnan,744,104,7.544e-05,1.349e-05,5.5904
þríhyrningur,93,13,9.43e-06,1.69e-06,5.5904
vestra,157,22,1.592e-05,2.85e-06,5.576738
margvíslegar,107,15,1.085e-05,1.95e-06,5.57437
ragnars,71,10,7.2e-06,1.3e-06,5.548322
