word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
snakkede,145,17,1.473e-05,1.9e-06,7.740696
mv,579,68,5.883e-05,7.61e-06,7.72735
idet,1294,152,0.00013148,1.702e-05,7.725945
aars,161,19,1.636e-05,2.13e-06,7.690121
rigeligt,253,30,2.571e-05,3.36e-06,7.653502
bem,101,12,1.026e-05,1.34e-06,7.638376
knytter,101,12,1.026e-05,1.34e-06,7.638376
herover,92,11,9.35e-06,1.23e-06,7.59025
gjaldt,83,10,8.43e-06,1.12e-06,7.532498
bemelte,116,14,1.179e-05,1.57e-06,7.519533
vore,762,92,7.743e-05,1.03e-05,7.516715
firmaet,380,46,3.861e-05,5.15e-06,7.496986
ladet,454,55,4.613e-05,6.16e-06,7.491246
easier,115,14,1.169e-05,1.57e-06,7.45471
nærværende,246,30,2.5e-05,3.36e-06,7.441745
oprindelig,287,35,2.916e-05,3.92e-06,7.441745
jævnligt,213,26,2.164e-05,2.91e-06,7.434764
billeje,98,12,9.96e-06,1.34e-06,7.411494
kgl,114,14,1.158e-05,1.57e-06,7.389886
hyppigt,97,12,9.86e-06,1.34e-06,7.335866
statsministeren,233,29,2.367e-05,3.25e-06,7.291533
børnevenlig,88,11,8.94e-06,1.23e-06,7.260239
påvirkning,167,21,1.697e-05,2.35e-06,7.217023
herom,270,34,2.743e-05,3.81e-06,7.206855
forretningscenter,119,15,1.209e-05,1.68e-06,7.199737
deriblandt,95,12,9.65e-06,1.34e-06,7.184611
bevilget,86,11,8.74e-06,1.23e-06,7.095233
betegnelsen,156,20,1.585e-05,2.24e-06,7.078733
fremgå,93,12,9.45e-06,1.34e-06,7.033356
almene,248,32,2.52e-05,3.58e-06,7.033356
udpræget,77,10,7.82e-06,1.12e-06,6.98798
nogenlunde,230,30,2.337e-05,3.36e-06,6.957729
plexus,84,11,8.54e-06,1.23e-06,6.930228
oplyse,221,29,2.246e-05,3.25e-06,6.916003
forrige,544,72,5.528e-05,8.06e-06,6.856892
skt,90,12,9.14e-06,1.34e-06,6.806474
hafve,75,10,7.62e-06,1.12e-06,6.806474
rettighed,82,11,8.33e-06,1.23e-06,6.765223
skema,104,14,1.057e-05,1.57e-06,6.74165
dårligere,141,19,1.433e-05,2.13e-06,6.734827
antagelig,74,10,7.52e-06,1.12e-06,6.715721
færdiggjort,74,10,7.52e-06,1.12e-06,6.715721
alvor,473,64,4.806e-05,7.17e-06,6.707213
udbydes,96,13,9.75e-06,1.46e-06,6.701759
liden,81,11,8.23e-06,1.23e-06,6.68272
features,147,20,1.494e-05,2.24e-06,6.670344
øvrige,1175,161,0.00011939,1.803e-05,6.623277
diverse,546,75,5.548e-05,8.4e-06,6.606817
eftersom,390,54,3.963e-05,6.05e-06,6.554382
tripadvisors,101,14,1.026e-05,1.57e-06,6.54718
udbredelse,173,24,1.758e-05,2.69e-06,6.541778
snakken,72,10,7.32e-06,1.12e-06,6.534215
hafde,543,76,5.517e-05,8.51e-06,6.484062
stedets,157,22,1.595e-05,2.46e-06,6.476463
samtidigt,349,49,3.546e-05,5.49e-06,6.463835
jo,6020,848,0.00061168,9.494e-05,6.442606
herligt,85,12,8.64e-06,1.34e-06,6.428336
melde,226,32,2.296e-05,3.58e-06,6.40943
omhandlede,141,20,1.433e-05,2.24e-06,6.398085
laterale,77,11,7.82e-06,1.23e-06,6.352709
besværligt,98,14,9.96e-06,1.57e-06,6.352709
trygge,98,14,9.96e-06,1.57e-06,6.352709
sessions,77,11,7.82e-06,1.23e-06,6.352709
markante,146,21,1.483e-05,2.35e-06,6.309493
sinde,146,21,1.483e-05,2.35e-06,6.309493
borte,125,18,1.27e-05,2.02e-06,6.302291
truppen,90,13,9.14e-06,1.46e-06,6.282899
shops,90,13,9.14e-06,1.46e-06,6.282899
anvisninger,103,15,1.047e-05,1.68e-06,6.231705
redaktionen,225,33,2.286e-05,3.69e-06,6.187704
tredjemand,68,10,6.91e-06,1.12e-06,6.171203
overfaldet,68,10,6.91e-06,1.12e-06,6.171203
havt,88,13,8.94e-06,1.46e-06,6.143279
kursen,88,13,8.94e-06,1.46e-06,6.143279
october,203,30,2.063e-05,3.36e-06,6.140952
regi,108,16,1.097e-05,1.79e-06,6.125827
vagtchef,74,11,7.52e-06,1.23e-06,6.105201
brikker,74,11,7.52e-06,1.23e-06,6.105201
vel,1811,270,0.00018401,3.023e-05,6.087172
hug,67,10,6.81e-06,1.12e-06,6.08045
hand,2624,392,0.00026662,4.389e-05,6.074894
endog,200,30,2.032e-05,3.36e-06,6.050199
attest,213,32,2.164e-05,3.58e-06,6.040746
tiltale,93,14,9.45e-06,1.57e-06,6.028591
afløser,73,11,7.42e-06,1.23e-06,6.022698
overordnet,292,44,2.967e-05,4.93e-06,6.022698
citanten,940,142,9.551e-05,1.59e-05,6.007592
nakke,66,10,6.71e-06,1.12e-06,5.989697
vækning,79,12,8.03e-06,1.34e-06,5.974572
samvær,138,21,1.402e-05,2.35e-06,5.963768
client,111,17,1.128e-05,1.9e-06,5.925636
effter,111,17,1.128e-05,1.9e-06,5.925636
udtalte,176,27,1.788e-05,3.02e-06,5.91575
gro,65,10,6.6e-06,1.12e-06,5.898944
incl,97,15,9.86e-06,1.68e-06,5.868693
frøken,155,24,1.575e-05,2.69e-06,5.86113
opstille,71,11,7.21e-06,1.23e-06,5.857693
kand,374,58,3.8e-05,6.49e-06,5.852003
lyst,1406,219,0.00014286,2.452e-05,5.826425
efteruddannelse,96,15,9.75e-06,1.68e-06,5.808191
ligeledes,1043,164,0.00010598,1.836e-05,5.771669
medens,216,34,2.195e-05,3.81e-06,5.765484
højhastighedsinternet,95,15,9.65e-06,1.68e-06,5.747689
adskillige,555,88,5.639e-05,9.85e-06,5.723626
udspiller,69,11,7.01e-06,1.23e-06,5.692687
plejer,326,52,3.312e-05,5.82e-06,5.689514
citantens,156,25,1.585e-05,2.8e-06,5.662986
helpful,81,13,8.23e-06,1.46e-06,5.654609
udfald,81,13,8.23e-06,1.46e-06,5.654609
hvori,380,61,3.861e-05,6.83e-06,5.653465
meldte,186,30,1.89e-05,3.36e-06,5.626685
henne,124,20,1.26e-05,2.24e-06,5.626685
brl,68,11,6.91e-06,1.23e-06,5.610185
bevilling,92,15,9.35e-06,1.68e-06,5.566183
linier,98,16,9.96e-06,1.79e-06,5.55862
bestemte,422,69,4.288e-05,7.73e-06,5.5504
serviceydelser,67,11,6.81e-06,1.23e-06,5.527682
styresystem,73,12,7.42e-06,1.34e-06,5.520807
stifter,73,12,7.42e-06,1.34e-06,5.520807
redegørelse,91,15,9.25e-06,1.68e-06,5.505681
hvortil,218,36,2.215e-05,4.03e-06,5.495597
foreløbig,193,32,1.961e-05,3.58e-06,5.473539
skulde,620,103,6.3e-05,1.153e-05,5.462801
vere,397,66,4.034e-05,7.39e-06,5.45893
storbyferie,66,11,6.71e-06,1.23e-06,5.445179
landsforening,60,10,6.1e-06,1.12e-06,5.445179
motorisk,66,11,6.71e-06,1.23e-06,5.445179
vandværk,84,14,8.54e-06,1.57e-06,5.445179
hengivne,156,26,1.585e-05,2.91e-06,5.445179
opholde,102,17,1.036e-05,1.9e-06,5.445179
etape,132,22,1.341e-05,2.46e-06,5.445179
ungerne,107,18,1.087e-05,2.02e-06,5.394761
tilrettelægge,65,11,6.6e-06,1.23e-06,5.362676
skilling,65,11,6.6e-06,1.23e-06,5.362676
inddraget,65,11,6.6e-06,1.23e-06,5.362676
henvendelser,183,31,1.859e-05,3.47e-06,5.357354
ovre,118,20,1.199e-05,2.24e-06,5.354426
markant,472,80,4.796e-05,8.96e-06,5.354426
anvendelig,59,10,5.99e-06,1.12e-06,5.354426
eclipse,59,10,5.99e-06,1.12e-06,5.354426
nedsætte,88,15,8.94e-06,1.68e-06,5.324175
fastholde,292,50,2.967e-05,5.6e-06,5.299974
iværksættes,70,12,7.11e-06,1.34e-06,5.293924
egentlige,262,45,2.662e-05,5.04e-06,5.283841
anvender,518,89,5.263e-05,9.96e-06,5.282028
angsten,64,11,6.5e-06,1.23e-06,5.280174
åbenbart,267,46,2.713e-05,5.15e-06,5.267619
befandt,87,15,8.84e-06,1.68e-06,5.263673
landsforeningen,58,10,5.89e-06,1.12e-06,5.263673
omgående,110,19,1.118e-05,2.13e-06,5.25412
foer,75,13,7.62e-06,1.46e-06,5.235749
udmærket,212,37,2.154e-05,4.14e-06,5.199901
ombord,166,29,1.687e-05,3.25e-06,5.194826
overgreb,160,28,1.626e-05,3.13e-06,5.185885
lokaliteter,57,10,5.79e-06,1.12e-06,5.17292
øv,74,13,7.52e-06,1.46e-06,5.165939
udover,956,168,9.714e-05,1.881e-05,5.164277
forudsætter,125,22,1.27e-05,2.46e-06,5.15642
guides,68,12,6.91e-06,1.34e-06,5.142669
hive,102,18,1.036e-05,2.02e-06,5.142669
looks,136,24,1.382e-05,2.69e-06,5.142669
useful,68,12,6.91e-06,1.34e-06,5.142669
bekvemmeligheder,385,68,3.912e-05,7.61e-06,5.138221
mærkede,107,19,1.087e-05,2.13e-06,5.110826
optages,118,21,1.199e-05,2.35e-06,5.099453
undrer,118,21,1.199e-05,2.35e-06,5.099453
ungdoms,56,10,5.69e-06,1.12e-06,5.082167
fremstille,179,32,1.819e-05,3.58e-06,5.076495
